id_municipio,nombre_localidad
11,Puerto Morelos
11,1ro. de Abril
11,24 Horas
11,Abdiel
11,Addy
11,Adrian Poot Pech
11,Agua Escondida
11,Alcatraz
11,Alegría de Vivir
11,Alfa
11,Ámel García Ramírez
11,Ángel Bautista
11,Ángel Esteban
11,Angélica Dorantes Ordoñez
11,Antonio
11,"Aquí Estoy, Aquí me Quedo"
11,Aquí la Gloria
11,Arca de Noé
11,Arcángel
11,Argenis III
11,Arietes
11,Avestruces
11,Azul Sensatori [Hotel]
11,Barones
11,Belosol Beach Club
11,Benito Juárez [Vivero Forestal]
11,Boca del Puma
11,Campestre Dos
11,Campo de Sol
11,Campo Nuevo
11,Caracolillo
11,Casa los Arcos
11,Central Vallarta
11,Centro Cristiano Peniel [Campamento]
11,Chac-Tun Ché
11,Chan Dzonot
11,Chari
11,Chilam Balam
11,Cocom
11,Colibrí
11,Corazón [Rancho]
11,Cottini Girolo Renato
11,Cruz de la Selva
11,Cruz de la Selva
11,Cuna de Lobos
11,David Euan Canché
11,Dejeos
11,Delta Premezclados
11,Desiré
11,Diez de Septiembre
11,DIMASUR
11,Doctor Alfredo Barrera Marín [Jardín Botánico]
11,Don Martín
11,Dos Potrillos
11,El Abuelo
11,El Aguacate
11,El Álamo
11,El Álamo Dos [Rancho]
11,El Álamo Uno [Rancho]
11,El Ángel
11,El Bejucal
11,El Cardenal
11,El Cardenal
11,El Carrizal
11,El Cedral
11,El Chaparral
11,El Chus
11,El Cocal
11,El Colorado
11,El Conquistador
11,El Consuelo
11,El Corcel
11,El Cubano [Rancho]
11,El Discípulo
11,El Don
11,El Dorado
11,El Gran Chaparral
11,El Jaguar
11,El Maduro
11,El Marañón
11,El Nido del Águila
11,El Niño Perdido
11,El Pájaro Loco
11,El Paradero
11,El Paraíso [Rancho]
11,El Pavo [Rancho]
11,El Pedregal
11,El Pedregal
11,El Porvenir
11,El Potrillo
11,El Quelite
11,El Retiro
11,El Retiro
11,El Rey Polo Country
11,El Sorullo
11,El Tío Gil
11,El Trópico
11,El Verdín
11,El Willy (Parcela Diecisiete)
11,El Zafarrancho
11,Eladio Betancourt
11,Eleodoro Gallegos
11,Erick Sánchez
11,Esmeralda
11,Eulalio Caamal
11,Fábrica de Hielo
11,Fedajabu
11,Fermín
11,Galilea Antiguo Tezón
11,Golden Sky
11,Guadalupe
11,Gustavo
11,Hare Krishna
11,Herlaz
11,Hermanos Gómez
11,Hermanos Loría Annel
11,Hermanos Olivares
11,Hernán
11,Higos y Mandarinas
11,Hipólito Manríquez
11,Hueso Blanco
11,Hugo Celis
11,Ignacio Vázquez
11,Interceramic [Bodegas]
11,Ixora [Vivero]
11,Ixtul
11,Jardines Lol-Be
11,Jauja
11,Javier Briseño [Rancho]
11,Jesús Salgado
11,Jolie Jungle
11,Jorge Avilez
11,José Luis
11,JR
11,Juan Cupul
11,Julián Jiménez Montalvo
11,Kiimak in Wo'ol
11,Kilómetro Catorce Punto Siete
11,Kilómetro Doscientos Ochenta y Siete Punto Cinco (Fuente Agua Viva)
11,Kilómetro Once
11,Kokonuts
11,La Asunción
11,La Bendición de Dios
11,La Carcajada
11,La Changa
11,La Concepción
11,La Cueva del Tapir
11,La Dama y el Caballero
11,La Esperanza
11,La Esperanza
11,La Granja
11,La Greñuda
11,La Guadalupana
11,La Iguana
11,La Jungla
11,La Jungla
11,La Libertad
11,La Lupita
11,La Lupita
11,La Milpa
11,La Nueva Esperanza
11,La Paz
11,La Pura Reata
11,La Rana
11,La Roca
11,La Selva
11,La Siembra
11,La Soñadora
11,La Valentina
11,La Valentina
11,La Veracruzana
11,La Zuncho
11,Lagos de San Juan
11,Las Azucenas
11,Las Ballenas
11,Las Carmelitas
11,Las Escondidas
11,Las Fincas
11,Las Mojarras
11,Las Orquídeas
11,Las Palmas
11,Las Palomas
11,Las Palomas del Señor
11,Las Potrancas
11,Las Ruinas
11,Las Sábilas [Rancho]
11,Lee Much
11,León de Judá
11,Leona Vicario
11,Leona Vicario
11,Leona Vicario
11,Leona Vicario
11,Leona Vicario [Bloquera]
11,Leona Vicario [Vivero Forestal]
11,Leonel Córdoba Jiménez
11,Lluvia de Gracia
11,Lluvias de Oro
11,Lobo Ranchero
11,Loiritas Band
11,Loma Bonita
11,Loritas [Rancho]
11,Los Ángeles
11,Los Arcos
11,Los Burgos
11,Los Cachorros
11,Los Caporales
11,Los Chitos
11,Los Columpios
11,Los Compadres
11,Los Coquitos
11,Los Corrales
11,Los Gavilanes
11,Los Jaguares
11,Los Laureles
11,Los Macip
11,Los Norteños
11,Los Nuez
11,Los Pacheco
11,Los Panchos
11,Los Primos
11,Los Querubines
11,Los Quiñones
11,Los Retoños
11,Los Sobrinos
11,Los Tres Castillo
11,Los Tres Ceibos
11,Los Tres Compadres
11,Los Tres Hermanos
11,Luis Echeverría Álvarez
11,Luz del Mundo
11,Macuspana [Rancho]
11,Mahanaim
11,Malonie Carrie
11,Mama Luum
11,Manuel Álvarez
11,Marcos
11,María Abreu [Invernaderos]
11,Mateo Santos
11,Mau Mau
11,Mayan Paradise
11,Mi Bella Rosario
11,Mi Sueño
11,Miguel Sosa Burgos
11,Mis Angelitos [Rancho]
11,Monte Andrés
11,Monte Sión
11,Moreno [Vulcanizadora]
11,Natalia Sánchez [Parcela]
11,Elías Sánchez
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,México Lindo
11,Ninguno
11,Tolook Kaan
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno
11,Ninguno [Banco Sascab]
11,Ninguno [Centro de Capacitación del Ayuntamiento]
11,Ninguno [Ecológico]
11,Ninguno [Número Cincuenta y Ocho]
11,Ninguno [Número Cincuenta y Seis]
11,Ninguno [Número Cuarenta y Dos]
11,Ninguno [Número Cuarenta y Siete]
11,Ninguno [Número Diecinueve]
11,Ninguno [Número Veinte]
11,Ninguno [Poste 24]
11,Ninguno [Poste CFE 18-17]
11,Ninguno [Poste CFE 21-22]
11,Ninguno [Poste CFE 22-23]
11,Ninguno [Poste CFE 23-24]
11,Ninguno [Pozo de Agua 11]
11,Ninguno [Rejas Blancas]
11,Ninguno [UAIM]
11,Niñito de Atocha
11,Noble y Bella
11,Nopalitos
11,Octavio Galicia
11,Oliveth
11,Orenda
11,Oscar Jiménez Córdoba
11,Pacheco Acuatic
11,Pacheco Acuatic
11,Palma Areca
11,Palma Seca
11,Panacea
11,Paraíso
11,Paraíso de la Bonita
11,Parcela Cinco
11,Parcela Cuarenta y Tres
11,Parcela Doscientos Diecinueve
11,Pedro
11,Pedro García May
11,Pepen
11,Pie de Cría Uno
11,Predio Lulú
11,Pretecno
11,Punta Brava
11,Punta Petempich
11,Punta Tanchacté
11,Puño de Tierra
11,Puros Sueños
11,Quince de Septiembre
11,Quinta Rico
11,Rancho Alegre
11,Rancho Cactus
11,Rancho Chico
11,Rancho Gómez
11,Rancho González
11,Rancho Grande
11,Rancho Gubiña
11,Rancho Memo
11,Rancho Mirna
11,Rancho Ochoa
11,Rancho Verde
11,Rancho Victoria
11,Rebeca
11,Reserva Toh
11,Reynoso [Vivero]
11,Ríos de Agua Viva
11,Robeli
11,Rodolfo Hernández
11,Sac Beh de Guadalupe
11,Sac-Lol
11,Sac-Pakal
11,San Ángel
11,San Antonio
11,San Antonio de Padua
11,San Arturo
11,San Benito
11,San Diego
11,San Eduardo
11,San Francisco
11,San Ignacio
11,San Isidro Labrador
11,San Jarifongo
11,San Jeremías
11,San Joaquín
11,San José
11,San José
11,San José de los Camotes
11,San Judas Tadeo
11,San Lucas
11,San Luis
11,San Manuel
11,San Miguel
11,San Palo Mío
11,San Pedro
11,San Rafael
11,Sand Castle
11,Santa Ana
11,Santa Apolonia
11,Santa Cecilia
11,Santa Fabiola
11,Santa Lucía
11,Santa María
11,Santa María
11,Santa Marta
11,Santa Martha
11,Santa Mercedes
11,Santa Regina
11,Santa Rosa
11,Santa Rosa
11,Saraguato
11,Secrets Silversands [Hotel]
11,Segunda Entrada de Pozos
11,Sinaí
11,Sinaí
11,Snorkeling Adventure
11,Sol y Luna
11,Tecnorest Equipo
11,Torno Largo
11,Tres Bocas
11,Tres Reyes
11,Tzol Kin
11,Un Jardín en el Paraíso
11,Unay Keh
11,Unikteilkustal
11,Valladolid Nuevo
11,Víctor Encalada (La Laguna)
11,Villa Amor [Rancho]
11,Villa Chankanaab
11,Villa Delfines
11,Villa Guadalupe
11,Villa Lupita
11,Villa Morada
11,Vista Alegre
11,Xamba Laa
11,Xokipix
11,Yésica
11,Yodzonot Kukulkan
11,Yolanda González
11,Yuca
11,Zapotitos
11,Zona Selvática
11,Chac-Lu'um [Rancho]
11,El Muchacho Alegre
11,Jamsa Avata
11,Jorpil
11,La Gloria
11,La Gloria [Granja]
11,La Granja [Rancho]
11,Leobardo Castro
11,Los Cocos
11,Ninguno [Rancho]
11,San José
11,San José
11,San Mateo
11,Selva Maya
11,San Carlos
11,Guadalupe
11,Los Nietos
11,Ninguno [Aurelia Hernández]
11,Casa Costal
11,Pepen Ik
11,H5 Prefabricados [Artesanías]
11,La Vereda Tropical
11,Quinta Cecilia
11,Rogelio Molina
11,Tres Lunas
